"gene","Balbc.sig","Balbc.dir","Nude.sig","Nude.dir","SigCode","DirAgree","protein.name","submitted.name","pathway","protein.function","keywords"
"UniRef90_W4U4X9","not","pos","sig","pos","Nude sig",TRUE,NA,"NPL/P60 family secreted protein",NA,NA,"Coiled coil;Reference proteome;Signal"
"UniRef90_W4U501","not","pos","sig","pos","Nude sig",TRUE,NA,"Respiratory nitrate reductase beta chain",NA,NA,"Reference proteome"
"UniRef90_W4U532","not","pos","sig","pos","Nude sig",TRUE,"Cell division protein FtsZ",NA,NA,NA,"Reference proteome"
"UniRef90_W4U564","not","pos","sig","pos","Nude sig",TRUE,NA,"Carbamoyl-phosphate synthase",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U568","not","pos","sig","pos","Nude sig",TRUE,"Aldo_ket_red domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U580","not","pos","sig","neg","Nude sig",FALSE,NA,"Cytosine/purine/uracil/thiamine/allantoin permease family protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U592","not","pos","sig","neg","Nude sig",FALSE,"Helix-turn-helix domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5A2","not","pos","sig","pos","Nude sig",TRUE,"Ferredoxin",NA,NA,"Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions","3Fe-4S;4Fe-4S;Electron transport;Iron;Iron-sulfur;Metal-binding;Reference proteome;Transport"
"UniRef90_W4U5K2","not","pos","sig","neg","Nude sig",FALSE,NA,"Membrane protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U5N3","not","pos","sig","pos","Nude sig",TRUE,NA,"5-keto-2-deoxy-D-gluconate-6 phosphate aldolase",NA,NA,"Reference proteome"
"UniRef90_W4U5R0","not","pos","sig","neg","Nude sig",FALSE,"DUF559 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U5W4","sig","pos","not","pos","Balbc sig",TRUE,"Pyridoxal phosphate homeostasis protein",NA,NA,"Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis","Pyridoxal phosphate;Reference proteome"
"UniRef90_W4U5Z1","not","pos","sig","pos","Nude sig",TRUE,NA,"C-terminal domain of CinA type S",NA,NA,"Reference proteome"
"UniRef90_W4U624","not","pos","sig","pos","Nude sig",TRUE,NA,"Ribosomal large subunit pseudouridine synthase A",NA,NA,"Reference proteome"
"UniRef90_W4U639","not","pos","sig","neg","Nude sig",FALSE,"F5/8 type C domain-containing protein",NA,NA,NA,"Reference proteome;Signal"
"UniRef90_W4U640","not","pos","sig","pos","Nude sig",TRUE,"DUF58 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U656","not","pos","sig","neg","Nude sig",FALSE,"MFS transporter",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U669","not","pos","sig","pos","Nude sig",TRUE,NA,"Chaperone protein DnaJ",NA,NA,"Reference proteome"
"UniRef90_W4U684","not","pos","sig","pos","Nude sig",TRUE,NA,"Cobalamin biosynthesis protein BluB",NA,NA,"Reference proteome"
"UniRef90_W4U697","not","pos","sig","pos","Nude sig",TRUE,NA,"NagD-like phosphatase",NA,NA,"Reference proteome"
"UniRef90_W4U6E7","not","pos","sig","neg","Nude sig",FALSE,"DUF5069 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U6G6","not","pos","sig","pos","Nude sig",TRUE,"Tetratricopeptide repeat protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U6I6","not","pos","sig","pos","Nude sig",TRUE,NA,"5-deoxy-glucuronate isomerase",NA,NA,"Isomerase;Reference proteome"
"UniRef90_W4U6I9","not","pos","sig","pos","Nude sig",TRUE,NA,"Nicotinate phosphoribosyltransferase","Cofactor biosynthesis; NAD(+) biosynthesis",NA,"Glycosyltransferase;Reference proteome;Transferase"
"UniRef90_W4U6K6","not","pos","sig","pos","Nude sig",TRUE,NA,"Secreted protein",NA,NA,"Reference proteome"
"UniRef90_W4U6L6","not","pos","sig","pos","Nude sig",TRUE,NA,"Anaerobic dimethyl sulfoxide reductase chain C",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U6T4","not","pos","sig","neg","Nude sig",FALSE,NA,"DNA polymerase III",NA,NA,"Reference proteome"
"UniRef90_W4U6T6","not","pos","sig","neg","Nude sig",FALSE,NA,"O-succinylbenzoic acid-CoA ligase",NA,NA,"Ligase;Reference proteome"
"UniRef90_W4U6W1","not","pos","sig","pos","Nude sig",TRUE,NA,"DNA gyrase subunit A",NA,NA,"Reference proteome"
"UniRef90_W4U6Y4","not","pos","sig","pos","Nude sig",TRUE,"phosphopyruvate hydratase",NA,"Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 4/5",NA,"Glycolysis;Lyase;Reference proteome;Secreted"
"UniRef90_W4U700","not","pos","sig","neg","Nude sig",FALSE,NA,"Mobile element protein",NA,NA,"Reference proteome"
"UniRef90_W4U703","not","pos","sig","neg","Nude sig",FALSE,NA,"PTS system",NA,NA,"Cell membrane;Membrane;Phosphotransferase system;Reference proteome;Sugar transport;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U779","not","pos","sig","pos","Nude sig",TRUE,NA,"Sucrose symporter",NA,NA,"Reference proteome"
"UniRef90_W4U7E0","not","pos","sig","pos","Nude sig",TRUE,NA,"Trypsin-like serine protease",NA,NA,"Hydrolase;Protease;Reference proteome"
"UniRef90_W4U7E4","not","pos","sig","pos","Nude sig",TRUE,NA,"Glycerol kinase",NA,NA,"Kinase;Reference proteome;Transferase"
"UniRef90_W4U7H7","not","pos","sig","pos","Nude sig",TRUE,NA,"Alanine racemase",NA,NA,"Reference proteome"
"UniRef90_W4U7H9","not","pos","sig","neg","Nude sig",FALSE,NA,"Membrane spanning protein",NA,NA,"Reference proteome"
"UniRef90_W4U7K4","not","pos","sig","neg","Nude sig",FALSE,NA,"Inosine-uridine preferring nucleoside hydrolase",NA,NA,"Glycosidase;Hydrolase;Reference proteome"
"UniRef90_W4U7L8","not","pos","sig","neg","Nude sig",FALSE,NA,"Methionyl-tRNA synthetase",NA,NA,"Aminoacyl-tRNA synthetase;ATP-binding;Ligase;Nucleotide-binding;Protein biosynthesis;Reference proteome"
"UniRef90_W4U7P8","not","pos","sig","pos","Nude sig",TRUE,NA,"4-hydroxy-2-oxoglutarate aldolase",NA,NA,"Reference proteome"
"UniRef90_W4U7T0","not","pos","sig","pos","Nude sig",TRUE,NA,"Polyphosphate kinase",NA,NA,"Kinase;Reference proteome;Transferase"
"UniRef90_W4U7T1","not","pos","sig","neg","Nude sig",FALSE,"histidine kinase",NA,NA,NA,"Ion channel;Ion transport;Kinase;Membrane;Phosphoprotein;Reference proteome;Transferase;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4U7T5","not","pos","sig","pos","Nude sig",TRUE,NA,"UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase",NA,NA,"Reference proteome"
"UniRef90_W4U837","not","pos","sig","pos","Nude sig",TRUE,NA,"Menaquinone-specific isochorismate synthase",NA,NA,"Reference proteome"
"UniRef90_W4U858","not","pos","sig","pos","Nude sig",TRUE,NA,"NADH-ubiquinone oxidoreductase",NA,NA,"Reference proteome;Ubiquinone"
"UniRef90_W4U8A2","not","pos","sig","pos","Nude sig",TRUE,"CRISPR-associated endonuclease Cas2",NA,NA,NA,"Reference proteome"
"UniRef90_W4U8C4","not","pos","sig","pos","Nude sig",TRUE,"Phosphoenolpyruvate hydrolase family protein",NA,NA,NA,"Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Transferase"
"UniRef90_W4U8C6","not","pos","sig","pos","Nude sig",TRUE,NA,"Glycosyltransferase",NA,NA,"Reference proteome;Transferase"
"UniRef90_W4U8F2","not","pos","sig","pos","Nude sig",TRUE,NA,"Transport ATP-binding protein CydC",NA,NA,"ATP-binding;Membrane;Nucleotide-binding;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U8I1","not","pos","sig","neg","Nude sig",FALSE,NA,"Serine/threonine-protein kinase PknB",NA,NA,"Kinase;Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix"
"UniRef90_W4U8Q9","not","pos","sig","pos","Nude sig",TRUE,"non-specific serine/threonine protein kinase",NA,NA,NA,"ATP-binding;Kinase;Nucleotide-binding;Reference proteome;Serine/threonine-protein kinase;Transferase"
"UniRef90_W4U909","not","pos","sig","neg","Nude sig",FALSE,NA,"Periplasmic binding protein",NA,NA,"Reference proteome"
"UniRef90_W4U924","sig","pos","not","pos","Balbc sig",TRUE,NA,"Iron ABC transporter",NA,NA,"Reference proteome"
"UniRef90_W4U963","not","pos","sig","pos","Nude sig",TRUE,"RNase_PH domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4U9A7","not","pos","sig","pos","Nude sig",TRUE,NA,"Biotin carboxyl carrier protein of methylmalonyl-CoA:pyruvate transcarboxylase",NA,NA,"Biotin;Pyruvate;Reference proteome"
"UniRef90_W4U9B2","not","pos","sig","neg","Nude sig",FALSE,"Germane domain-containing protein",NA,NA,NA,"Lipoprotein;Palmitate;Reference proteome"
"UniRef90_W4U9I2","not","pos","sig","pos","Nude sig",TRUE,NA,"Helicase",NA,NA,"ATP-binding;Helicase;Hydrolase;Nucleotide-binding;Reference proteome"
"UniRef90_W4U9J3","not","pos","sig","pos","Nude sig",TRUE,NA,"DNA polymerase III subunits gamma and tau",NA,NA,"Reference proteome"
"UniRef90_W4U9S4","not","pos","sig","pos","Nude sig",TRUE,"Zinc_ribbon_2 domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4U9T5","not","pos","sig","neg","Nude sig",FALSE,"Fructose-bisphosphate aldolase",NA,"Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 4/4",NA,"Lyase;Metal-binding;Reference proteome;Zinc"
"UniRef90_W4U9V1","not","pos","sig","pos","Nude sig",TRUE,"Cytochrome P450",NA,NA,NA,"Reference proteome"
"UniRef90_W4U9V9","not","pos","sig","neg","Nude sig",FALSE,NA,"Membrane protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UA47","not","pos","sig","pos","Nude sig",TRUE,NA,"Nitrate/nitrite transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UA67","sig","pos","not","pos","Balbc sig",TRUE,NA,"Translation elongation factor LepA",NA,NA,"Elongation factor;Protein biosynthesis;Reference proteome"
"UniRef90_W4UA84","not","pos","sig","pos","Nude sig",TRUE,NA,"Iron(III) dicitrate transport system permease protein FecD",NA,NA,"Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UA96","not","pos","sig","pos","Nude sig",TRUE,NA,"Seryl-tRNA synthetase",NA,NA,"Aminoacyl-tRNA synthetase;Ligase;Reference proteome"
"UniRef90_W4UA98","not","pos","sig","pos","Nude sig",TRUE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4UAF9","not","pos","sig","neg","Nude sig",FALSE,"50S ribosomal protein L3",NA,NA,"One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit","Reference proteome;Ribonucleoprotein;Ribosomal protein;RNA-binding;rRNA-binding"
"UniRef90_W4UAL2","not","pos","sig","neg","Nude sig",FALSE,"O-antigen ligase domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UB00","not","pos","sig","neg","Nude sig",FALSE,"30S ribosomal protein S4",NA,NA,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit","Reference proteome;Ribonucleoprotein;Ribosomal protein;RNA-binding;rRNA-binding"
"UniRef90_W4UB28","NA","neg","sig","pos","Nude sig",FALSE,NA,"Allophanate hydrolase 2 subunit 2",NA,NA,"ATP-binding;Hydrolase;Nucleotide-binding;Reference proteome"
"UniRef90_W4UBE7","not","pos","sig","pos","Nude sig",TRUE,NA,"Rare lipoprotein A",NA,NA,"Lipoprotein;Reference proteome;Signal"
"UniRef90_W4UBH4","not","pos","sig","pos","Nude sig",TRUE,NA,"Thiamin-phosphate pyrophosphorylase","Cofactor biosynthesis; thiamine diphosphate biosynthesis","Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP)","Reference proteome;Thiamine biosynthesis"
"UniRef90_W4UBI1","not","pos","sig","pos","Nude sig",TRUE,NA,"Membrane protein",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UBI8","not","pos","sig","pos","Nude sig",TRUE,NA,"Protease",NA,NA,"Hydrolase;Protease;Reference proteome"
"UniRef90_W4UBJ2","not","pos","sig","pos","Nude sig",TRUE,NA,"Multimodular transpeptidase-transglycosylase",NA,NA,"Reference proteome"
"UniRef90_W4UBM2","not","pos","sig","pos","Nude sig",TRUE,"EamA family transporter",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UBN2","not","pos","sig","pos","Nude sig",TRUE,"AA_permease domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4UBQ7","not","pos","sig","pos","Nude sig",TRUE,"VIT family protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UBT3","not","pos","sig","pos","Nude sig",TRUE,NA,"Dihydrodipicolinate synthase",NA,NA,"Reference proteome;Schiff base"
"UniRef90_W4UBT5","not","pos","sig","pos","Nude sig",TRUE,NA,"Siroheme synthase",NA,NA,"Reference proteome"
"UniRef90_W4UBZ9","not","pos","sig","neg","Nude sig",FALSE,"serine--tRNA ligase",NA,NA,NA,"Aminoacyl-tRNA synthetase;ATP-binding;Ligase;Nucleotide-binding;Protein biosynthesis;Reference proteome"
"UniRef90_W4UC38","not","pos","sig","neg","Nude sig",FALSE,"FtsX domain-containing protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UCB8","not","pos","sig","pos","Nude sig",TRUE,"Secreted protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4UCC2","not","pos","sig","pos","Nude sig",TRUE,NA,"Type III restriction-modification system",NA,NA,"Reference proteome"
"UniRef90_W4UCG7","not","neg","sig","pos","Nude sig",FALSE,NA,"Cobyric acid synthase","Cofactor biosynthesis; adenosylcobalamin biosynthesis",NA,"Cobalamin biosynthesis;Reference proteome"
"UniRef90_W4UCP4","not","pos","sig","neg","Nude sig",FALSE,NA,"Preprotein translocase secY subunit",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UCQ2","not","pos","sig","pos","Nude sig",TRUE,"Energy transducer TonB",NA,NA,NA,"Reference proteome"
"UniRef90_W4UCY1","not","neg","sig","neg","Nude sig",TRUE,"AAA_23 domain-containing protein",NA,NA,NA,"Coiled coil;Reference proteome"
"UniRef90_W4UD24","not","pos","sig","neg","Nude sig",FALSE,NA,"Uncharacterized protein",NA,NA,"Reference proteome"
"UniRef90_W4UDC5","not","pos","sig","pos","Nude sig",TRUE,NA,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",NA,NA,"Reference proteome;Transferase"
"UniRef90_W4UDS1","not","pos","sig","pos","Nude sig",TRUE,NA,"Dihydroorotase",NA,"Catalyzes the reversible cyclization of carbamoyl aspartate to dihydroorotate","Hydrolase;Metal-binding;Reference proteome"
"UniRef90_W4UDT7","not","pos","sig","pos","Nude sig",TRUE,NA,"6-phospho-beta-glucosidase",NA,NA,"Glycosidase;Hydrolase;Reference proteome"
"UniRef90_W4UDV9","not","pos","sig","pos","Nude sig",TRUE,"Integral membrane protein",NA,NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UDZ9","not","pos","sig","pos","Nude sig",TRUE,"DUF4921 domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4UE61","not","pos","sig","neg","Nude sig",FALSE,NA,"LacI-family transcriptional regulator",NA,NA,"DNA-binding;Reference proteome;Transcription;Transcription regulation"
"UniRef90_W4UE82","sig","pos","not","pos","Balbc sig",TRUE,"Probable endolytic peptidoglycan transglycosylase RlpA",NA,NA,"Lytic transglycosylase with a strong preference for naked glycan strands that lack stem peptides","Cell wall biogenesis/degradation;Lipoprotein;Lyase;Reference proteome"
"UniRef90_W4UEB9","not","pos","sig","pos","Nude sig",TRUE,NA,"C4-dicarboxylate transporter DcuA",NA,NA,"Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4UEF0","not","pos","sig","pos","Nude sig",TRUE,NA,"Potassium channel protein",NA,NA,"Ion channel;Ion transport;Reference proteome;Transport"
"UniRef90_W4UEF7","not","pos","sig","neg","Nude sig",FALSE,"Secreted protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4UEF8","not","pos","sig","pos","Nude sig",TRUE,NA,"PTS system",NA,NA,"Reference proteome"
"UniRef90_W4UF06","not","pos","sig","pos","Nude sig",TRUE,NA,"Transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix"
"UniRef90_W4UFM0","not","pos","sig","neg","Nude sig",FALSE,"Secreted protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4UFR1","not","pos","sig","pos","Nude sig",TRUE,NA,"Malto-oligosyltrehalose trehalohydrolase",NA,NA,"Hydrolase;Reference proteome"
"UniRef90_W4UGC6","not","pos","sig","pos","Nude sig",TRUE,"Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4UGF0","not","pos","sig","neg","Nude sig",FALSE,NA,"GTP-binding protein TypA/BipA",NA,NA,"Reference proteome"
"UniRef90_W4UGG1","not","pos","sig","neg","Nude sig",FALSE,NA,"Beta-N-acetylhexosaminidase",NA,NA,"Hydrolase;Reference proteome;Signal"
"UniRef90_W4UGK4","not","pos","sig","pos","Nude sig",TRUE,NA,"Ribosomal subunit interface protein",NA,NA,"Reference proteome"
"UniRef90_W4UGK7","not","pos","sig","neg","Nude sig",FALSE,"Transposase",NA,NA,NA,"Reference proteome"
"UniRef90_W4UGP4","not","pos","sig","pos","Nude sig",TRUE,NA,"Maltose/maltodextrin ABC transporter",NA,NA,"Reference proteome;Signal"
"UniRef90_W4UGY3","not","pos","sig","pos","Nude sig",TRUE,NA,"FHA domain protein",NA,NA,"Phosphoprotein;Reference proteome"
"UniRef90_W4UHF5","not","pos","sig","pos","Nude sig",TRUE,"Glyco_hydro_cc domain-containing protein",NA,NA,NA,"Reference proteome"
"UniRef90_W4UHI3","not","pos","sig","pos","Nude sig",TRUE,NA,"DeoR-family transcriptional regulator",NA,NA,"Reference proteome"
"UniRef90_W4UHL2","not","pos","sig","neg","Nude sig",FALSE,NA,"D-serine/D-alanine/glycine transporter",NA,NA,"Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4UHS0","not","pos","sig","pos","Nude sig",TRUE,"GTP cyclohydrolase 1",NA,"Cofactor biosynthesis; 7,8-dihydroneopterin triphosphate biosynthesis; 7,8-dihydroneopterin triphosphate from GTP: step 1/1",NA,"GTP-binding;Hydrolase;Metal-binding;Nucleotide-binding;One-carbon metabolism;Reference proteome;Zinc"
"UniRef90_W4UHW8","not","neg","sig","pos","Nude sig",FALSE,NA,"Glutamate-1-semialdehyde aminotransferase",NA,NA,"Aminotransferase;Reference proteome;Transferase"
"UniRef90_W4UHZ5","not","pos","sig","neg","Nude sig",FALSE,"Glutamate dehydrogenase",NA,NA,NA,"NAD;Nucleotide-binding;Oxidoreductase;Reference proteome"
"UniRef90_W4UIL5","not","pos","sig","neg","Nude sig",FALSE,"Metal-independent alpha-mannosidase",NA,NA,NA,"Reference proteome"
"UniRef90_W4UIM8","not","pos","sig","neg","Nude sig",FALSE,NA,"Cobalt-precorrin-2 C20-methyltransferase","Cofactor biosynthesis; adenosylcobalamin biosynthesis",NA,"Cobalamin biosynthesis;Methyltransferase;Reference proteome;S-adenosyl-L-methionine;Transferase"
"UniRef90_W4UIP0","not","pos","sig","pos","Nude sig",TRUE,"Cobalt transport protein CbiN",NA,"Cofactor biosynthesis; adenosylcobalamin biosynthesis","Part of the energy-coupling factor (ECF) transporter complex CbiMNOQ involved in cobalt import","Cell membrane;Cobalamin biosynthesis;Cobalt;Cobalt transport;Ion transport;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport"
"UniRef90_W4UIT5","not","pos","sig","neg","Nude sig",FALSE,NA,"Inosose isomerase",NA,NA,"Isomerase;Reference proteome"
"UniRef90_W4UJ48","not","pos","sig","neg","Nude sig",FALSE,NA,"Nucleoside triphosphate pyrophosphohydrolase MazG",NA,NA,"Hydrolase;Reference proteome"
"UniRef90_W4UJJ9","not","pos","sig","pos","Nude sig",TRUE,NA,"NADH-ubiquinone oxidoreductase",NA,NA,"Reference proteome;Ubiquinone"
"UniRef90_W4UJM1","not","pos","sig","pos","Nude sig",TRUE,"Adenosylcobinamide kinase",NA,"Cofactor biosynthesis; adenosylcobalamin biosynthesis; adenosylcobalamin from cob(II)yrinate a,c-diamide: step 5/7","Catalyzes ATP-dependent phosphorylation of adenosylcobinamide and addition of GMP to adenosylcobinamide phosphate","ATP-binding;Glycosyltransferase;Kinase;Nucleotide-binding;Reference proteome;Transferase"
"UniRef90_W4UJU3","not","pos","sig","pos","Nude sig",TRUE,NA,"D-3-phosphoglycerate dehydrogenase",NA,NA,"Reference proteome"
