"Taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TaxLev","mouse.line"
"s__Ottowia sp. oral taxon 894",10.5488603168731,2.062573612271,3.34999123737622,0.615695226082577,NA,NA,"species","Balbc"
"s__Ovine enzootic nasal tumor virus",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Oxalobacter formigenes",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Paenarthrobacter aurescens",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Paenarthrobacter sp. YJN-5",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Paenarthrobacter sp. YJN-D",8.96476037607504,-20.3150241038992,3.53777593562942,-5.74231507973805,NA,NA,"species","Balbc"
"s__Paeniglutamicibacter sp. Y32M11",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pandoraea thiooxydans",2.98825345869168,-4.54086024958973,3.54558370409331,-1.28070879961102,NA,NA,"species","Balbc"
"s__Pandoraea vervacti",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pantoea sp. At-9b",6.76787521612737,-5.6981902936817,3.53910531316142,-1.61006519712509,NA,NA,"species","Balbc"
"s__Pantoea sp. CCBC3-3-1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pantoea sp. MT58",44.8860571607646,-22.4902204753223,3.53461121598102,-6.36285551679274,NA,NA,"species","Balbc"
"s__Pantoea sp. PSNIH1",67.0427300560573,1.84589546770983,2.51632826036492,0.733567037649587,NA,NA,"species","Balbc"
"s__Pantoea vagans",7.56060685818139,6.92047784623098,3.46000588327753,2.0001347048796,NA,NA,"species","Balbc"
"s__Parabacteroides distasonis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Parabacteroides merdae",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Parachlamydia acanthamoebae",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Paraprevotella xylaniphila",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Parasphingopyxis algicola",5.13682598831247,6.3625156771607,3.46265194536363,1.83746902014795,NA,NA,"species","Balbc"
"s__Parvibaculum lavamentivorans",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Paucibacter sp. KCTC 42545",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pelagovum pacificum",6.76787521612737,-5.6981902936817,3.53910531316142,-1.61006519712509,NA,NA,"species","Balbc"
"s__Pepper chlorotic spot orthotospovirus",23.2432448571968,-2.33193406149462,3.35126472965836,-0.695837019635374,NA,NA,"species","Balbc"
"s__Peptacetobacter hiranonis",5.13682598831247,6.3625156771607,3.46265194536363,1.83746902014795,NA,NA,"species","Balbc"
"s__Peptoniphilus ivorii",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Phascolarctobacterium sp. Marseille-Q4147",6.55700847482861,-5.66023617100261,3.53924598628897,-1.59927741471781,NA,NA,"species","Balbc"
"s__Phocaeicola dorei",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Phocaeicola vulgatus",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Phreatobacter cathodiphilus",2.98825345869168,-4.54086024958973,3.54558370409331,-1.28070879961102,NA,NA,"species","Balbc"
"s__Phreatobacter stygius",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Phytohabitans flavus",10.4066212451831,2.0348760991172,3.35010346845008,0.607406940794767,NA,NA,"species","Balbc"
"s__Phytohabitans suffuscus",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Planctomyces sp. SH-PL62",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Planococcus sp. MB-3u-03",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Planomicrobium glaciei",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Plantibacter sp. PA-3-X8",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Plasmodium chabaudi",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Plesiomonas shigelloides",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Polymorphobacter sp. PAMC 29334",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Polymorphospora rubra",5.32539974586292,-5.36286041923231,3.54048554784675,-1.51472456157712,NA,NA,"species","Balbc"
"s__Polymorphum gilvum",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Polynucleobacter sp. AP-Elch-400A-B2",7.89381274001915,-0.317523576393888,3.35585361455531,-0.0946178268970662,NA,NA,"species","Balbc"
"s__Pontibacter russatus",10.2661923680743,-0.0845894443257084,3.34930458276253,-0.0252558231822376,NA,NA,"species","Balbc"
"s__Porphyromonas asaccharolytica",6.92295481029429,-5.73991693639672,3.53895485314399,-1.62192431793738,NA,NA,"species","Balbc"
"s__Porphyromonas sp. oral taxon 275",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Prevotella denticola",5.97650691738336,-5.534058601077,3.53974105342633,-1.56340775145692,NA,NA,"species","Balbc"
"s__Prevotella multiformis",10.7552190945859,-20.556916305724,3.53712599065406,-5.81175687833578,NA,NA,"species","Balbc"
"s__Prevotella nigrescens",41.7803859472203,-2.11346201837472,3.18469079227403,-0.663631779732565,NA,NA,"species","Balbc"
"s__Prevotella sp. oral taxon 299",7.89381274001915,-0.317523576393888,3.35585361455531,-0.0946178268970662,NA,NA,"species","Balbc"
"s__Prevotella veroralis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Priestia megaterium",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium acidifaciens",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium australiense",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium phage BruceLethal",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium phage Enoki",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium phage Moyashi",30.6548241704445,23.0119726494835,3.44598652343221,6.67790558465781,NA,NA,"species","Balbc"
"s__Propionibacterium phage PA1-14",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium phage PAC1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium phage QueenBey",11.1275516797371,21.6003186146038,3.45820939466766,6.24609910779553,NA,NA,"species","Balbc"
"s__Propionibacterium virus ATCC29399BT",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus Attacne",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus Keiki",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus Kubed",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus Lauchelly",10.172452863735,7.34851590348158,3.45856637401175,2.12472889307534,NA,NA,"species","Balbc"
"s__Propionibacterium virus MrAK",48.219390612194,23.6434121973864,3.42651296280939,6.9001379694187,NA,NA,"species","Balbc"
"s__Propionibacterium virus P1.1",10.4163415874114,21.5079801191725,3.45846967925227,6.21892979088443,NA,NA,"species","Balbc"
"s__Propionibacterium virus P1001",42.093435182005,23.3199559264636,3.430647769981,6.79753722621101,NA,NA,"species","Balbc"
"s__Propionibacterium virus P104A",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PA6",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PAD20",7.84792859325517,6.97399334234883,3.45980173833635,2.01572051515942,NA,NA,"species","Balbc"
"s__Propionibacterium virus PAS50",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL025M00",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL041M10",24.3676649462179,0.486413146310771,3.33852334585922,0.145697092971978,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL060L00",23.327818612371,-21.5970694427828,3.53534530517879,-6.1088995779694,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL070N00",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL071N05",28.042978164891,22.8868687009069,3.45348673750744,6.62717723868415,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL092M00",13.2401132664808,-20.8371682885727,3.53650827787375,-5.89201739437198,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL111M01",22.2551033594741,22.5660062366547,3.4563028782337,6.52894350745868,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL113M01",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL116M00",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL132N00",28.042978164891,22.8868687009069,3.45348673750744,6.62717723868415,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL152M00",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL171M01",7.41836778649138,6.89278033774585,3.46011454728144,1.99206709591779,NA,NA,"species","Balbc"
"s__Propionibacterium virus PHL199M00",6.92295481029429,-5.73991693639672,3.53895485314399,-1.62192431793738,NA,NA,"species","Balbc"
"s__Propionibacterium virus Pacnes201215",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus Procrass1",17.3641325569676,-21.2068930912532,3.53586825985799,-5.9976479700929,NA,NA,"species","Balbc"
"s__Propionibacterium virus SKKY",44.5102067189483,23.5198942852325,3.42874744397839,6.85961700869465,NA,NA,"species","Balbc"
"s__Propionibacterium virus Solid",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Propionibacterium virus Wizzo",16.6447138207188,-21.1432856627888,3.53595828517878,-5.97950653191028,NA,NA,"species","Balbc"
"s__Propionimicrobium sp. Marseille-P3275",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Protaetiibacter sp. SSC-01",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Proteus penneri",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Proteus sp. ZN5",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Proteus vulgaris",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Providencia alcalifaciens",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Providencia heimbachae",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Providencia rettgeri",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Providencia rustigianii",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Providencia sneebia",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Providencia sp. R33",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Providencia vermicola",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudarthrobacter equi",10.4770591093731,-0.122540751914101,3.34915594205598,-0.0365885476920718,NA,NA,"species","Balbc"
"s__Pseudescherichia vulneris",18.7534514374651,-1.91973765601728,3.35113931789879,-0.572861189555374,NA,NA,"species","Balbc"
"s__Pseudogulbenkiania sp. NH8B",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudolysobacter antarcticus",2.98825345869168,-4.54086024958973,3.54558370409331,-1.28070879961102,NA,NA,"species","Balbc"
"s__Pseudomonas agarici",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas alcaligenes",12.6739442693207,-0.541011696922149,3.34775022874903,-0.161604558272052,NA,NA,"species","Balbc"
"s__Pseudomonas alkylphenolica",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas allokribbensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas amygdali",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas antarctica",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas arsenicoxydans",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas asiatica",26.2548883847082,22.794528344315,3.45601234790171,6.59561542312038,NA,NA,"species","Balbc"
"s__Pseudomonas asturiensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas bijieensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas brassicacearum",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas brenneri",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas cedrina",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas chlororaphis",5.97650691738336,-5.534058601077,3.53974105342633,-1.56340775145692,NA,NA,"species","Balbc"
"s__Pseudomonas citronellolis",5.13682598831247,6.3625156771607,3.46265194536363,1.83746902014795,NA,NA,"species","Balbc"
"s__Pseudomonas congelans",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas coronafaciens",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas corrugata",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas cremoricolorata",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas eucalypticola",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas extremorientalis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas furukawaii",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas glycinae",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas gozinkensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas graminis",2.98825345869168,-4.54086024958973,3.54558370409331,-1.28070879961102,NA,NA,"species","Balbc"
"s__Pseudomonas granadensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas guangdongensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas khazarica",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas knackmussii",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas kribbensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas lalkuanensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas libanensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas lini",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas litoralis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas lurida",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas mandelii",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas marincola",2.98825345869168,-4.54086024958973,3.54558370409331,-1.28070879961102,NA,NA,"species","Balbc"
"s__Pseudomonas mediterranea",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas migulae",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas monteilii",15.8085262606371,-1.62892675809408,3.35165656072882,-0.486006465334226,NA,NA,"species","Balbc"
"s__Pseudomonas mosselii",23.0663467404625,-1.06889089717184,3.34237737988543,-0.319799584452813,NA,NA,"species","Balbc"
"s__Pseudomonas mucidolens",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas oryzae",6.55700847482861,-5.66023617100261,3.53924598628897,-1.59927741471781,NA,NA,"species","Balbc"
"s__Pseudomonas otitidis",8.07447989055916,1.49076897653098,3.35280620057036,0.44463320793113,NA,NA,"species","Balbc"
"s__Pseudomonas palleroniana",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas parafulva",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas pelagia",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas phage 201phi2-1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas plecoglossicida",7.56060685818139,6.92047784623098,3.46000588327753,2.0001347048796,NA,NA,"species","Balbc"
"s__Pseudomonas poae",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas pohangensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas prosekii",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas reinekei",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas resinovorans",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas rhizosphaerae",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sabulinigri",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas salegens",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas saudiphocaensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas savastanoi",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sihuiensis",19.9232180581331,-21.3835856135707,3.53560630135799,-6.04806751400954,NA,NA,"species","Balbc"
"s__Pseudomonas silesiensis",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas simiae",5.46263388500559,0.45155581405476,3.36186667803511,0.134316990321186,NA,NA,"species","Balbc"
"s__Pseudomonas soli",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. 02C 26",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. 14181154",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. 15A4",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. 2hn",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. 3-2",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. 31-12",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. ABC1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. ACM7",5.32539974586292,-5.36286041923231,3.54048554784675,-1.51472456157712,NA,NA,"species","Balbc"
"s__Pseudomonas sp. ADAK13",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. ADAK18",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. ADAK22",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. ADPe",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. ATCC 43928",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. B10",24.4275337759846,2.18407745066992,3.33993430349263,0.653928266908123,NA,NA,"species","Balbc"
"s__Pseudomonas sp. BIGb0427",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. BIOMIG1BAC",14.4644029878316,-0.800174918431111,3.34706413865374,-0.239067697923757,NA,NA,"species","Balbc"
"s__Pseudomonas sp. BJP69",11.1275516797371,21.6003186146038,3.45820939466766,6.24609910779553,NA,NA,"species","Balbc"
"s__Pseudomonas sp. C27(2019)",2.98825345869168,-4.54086024958973,3.54558370409331,-1.28070879961102,NA,NA,"species","Balbc"
"s__Pseudomonas sp. CC6-YY-74",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. CCOS 191",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. CFA",14.8367355729828,22.0002621942234,3.4572562591399,6.36350346783279,NA,NA,"species","Balbc"
"s__Pseudomonas sp. CFSAN084952",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. CMR12a",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. CMR5c",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. COW39",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. COW40",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. COW77",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. Colony2",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. DG56-2",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. DR 5-09",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. DR208",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. DTU12.1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. DTU12.3",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. DY-1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. FDAARGOS_761",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. FGI182",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. FIT28",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. GR 6-02",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. HLS-6",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. IB20",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. IzPS59",5.32539974586292,-5.36286041923231,3.54048554784675,-1.51472456157712,NA,NA,"species","Balbc"
"s__Pseudomonas sp. J380",7.41836778649138,6.89278033774585,3.46011454728144,1.99206709591779,NA,NA,"species","Balbc"
"s__Pseudomonas sp. JS425",96.5814421433589,24.6040210636248,3.42581093690093,7.18195531417219,NA,NA,"species","Balbc"
"s__Pseudomonas sp. JY-Q",54.1430017290189,-22.7312634820749,3.53447651830413,-6.43129565703879,NA,NA,"species","Balbc"
"s__Pseudomonas sp. K-62",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. K2W31S-8",3.40473187391522,-4.71683564691538,3.54423767395681,-1.33084631473077,NA,NA,"species","Balbc"
"s__Pseudomonas sp. LAB-08",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. LG1D9",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. LG1E9",9.24225564244128,-0.705775805458334,3.35503352222157,-0.2103632648627,NA,NA,"species","Balbc"
"s__Pseudomonas sp. LH1G9",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. LM8",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. LPB0260",5.32539974586292,-5.36286041923231,3.54048554784675,-1.51472456157712,NA,NA,"species","Balbc"
"s__Pseudomonas sp. Leaf58",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. Lz4W",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. M30-35",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. MPC6",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. MPDS",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. MRSN12121",9.96160902906654,-20.4517708074078,3.53739284954861,-5.78159443331763,NA,NA,"species","Balbc"
"s__Pseudomonas sp. MSPm1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. MTM4",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. MYb193",5.08622643186748,6.34867355593624,3.46273144964184,1.8334293745456,NA,NA,"species","Balbc"
"s__Pseudomonas sp. NC02",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. NIBRBAC000502773",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. NS1(2017)",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. OE 28.3",30.6034650214708,-2.12288207795001,3.34496659170147,-0.634649710169503,NA,NA,"species","Balbc"
"s__Pseudomonas sp. OE 48.2",6.92295481029429,-5.73991693639672,3.53895485314399,-1.62192431793738,NA,NA,"species","Balbc"
"s__Pseudomonas sp. OIL-1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. OST1909",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. Os17",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. Ost2",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. PDNC002",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. PGSB 8459",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. PONIH3",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. PP3",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. Pc102",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. R1-43-08",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. R11-23-07",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. R2A2",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. R3-52-08",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. R5-89-07",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. R76",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. R84",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. RC3H12",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. RU47",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. RW10S1",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. RW8P3",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. RtIB026",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. S-6-2",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. S09G 359",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. S11A 273",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. S150",0,NA,NA,NA,NA,NA,"species","Balbc"
"s__Pseudomonas sp. S34",0,NA,NA,NA,NA,NA,"species","Balbc"
