"sample","buffa.score","source","avg_z_score"
"TCGA-MY-A5BF-01A-11R-A26T-07",41,"cesc-tumor",2.07006241610977
"TCGA-MY-A913-01A-11R-A37O-07",37,"cesc-tumor",0.690068665757869
"TCGA-MZ-A7D7-01A-21R-A34R-07",35,"hnsc-tumor",1.21257852579154
"TCGA-N5-A4R8-01A-11R-A28V-07",29,"ucs-tumor",0.818459275548897
"TCGA-N5-A4RA-01A-11R-A28V-07",31,"ucs-tumor",1.26629290433518
"TCGA-N5-A4RD-01A-11R-A28V-07",37,"ucs-tumor",1.25357889187239
"TCGA-N5-A4RF-01A-11R-A28V-07",41,"ucs-tumor",1.16134342248916
"TCGA-N5-A4RN-01A-12R-A28V-07",5,"ucs-tumor",0.305394707750149
"TCGA-N5-A4RO-01A-11R-A28V-07",35,"ucs-tumor",1.26459312273136
"TCGA-N5-A4RT-01A-11R-A28V-07",31,"ucs-tumor",0.928912968974633
"TCGA-N5-A4RU-01A-31R-A28V-07",23,"ucs-tumor",0.386037754108251
"TCGA-N5-A59F-01A-11R-A28V-07",7,"ucs-tumor",0.242191233909248
"TCGA-N6-A4V9-01A-11R-A28V-07",39,"ucs-tumor",0.616694628509921
"TCGA-N6-A4VC-01A-11R-A28V-07",39,"ucs-tumor",0.510400182421031
"TCGA-N6-A4VD-01A-11R-A28V-07",33,"ucs-tumor",0.226308572720959
"TCGA-N6-A4VE-01A-11R-A28V-07",21,"ucs-tumor",0.308487574673899
"TCGA-N6-A4VF-01A-31R-A28V-07",23,"ucs-tumor",0.255081858191719
"TCGA-N6-A4VG-01A-31R-A28V-07",35,"ucs-tumor",0.591620844367024
"TCGA-N7-A4Y5-01A-12R-A28V-07",13,"ucs-tumor",0.338106765882923
"TCGA-N8-A4PI-01A-21R-A28V-07",39,"ucs-tumor",0.908715164729101
"TCGA-N8-A4PL-01A-11R-A28V-07",39,"ucs-tumor",0.999672528426257
"TCGA-N8-A4PM-01A-11R-A28V-07",31,"ucs-tumor",0.637534587861447
"TCGA-N8-A4PN-01A-11R-A28V-07",-1,"ucs-tumor",0.0270523831325859
"TCGA-N8-A4PO-01A-11R-A28V-07",9,"ucs-tumor",0.191602119922565
"TCGA-N8-A4PP-01A-11R-A28V-07",35,"ucs-tumor",0.937223559093937
"TCGA-N8-A4PQ-01A-11R-A28V-07",15,"ucs-tumor",0.445315368781472
"TCGA-N8-A56S-01A-11R-A28V-07",25,"ucs-tumor",0.34746937171339
"TCGA-N9-A4PZ-01A-22R-A28V-07",21,"ucs-tumor",0.210004057020999
"TCGA-N9-A4Q1-01A-11R-A28V-07",7,"ucs-tumor",0.234084750028179
"TCGA-N9-A4Q3-01A-11R-A28V-07",11,"ucs-tumor",0.301118100255088
"TCGA-N9-A4Q4-01A-11R-A28V-07",15,"ucs-tumor",0.612402987856792
"TCGA-N9-A4Q7-01A-11R-A28V-07",15,"ucs-tumor",0.387742915653615
"TCGA-N9-A4Q8-01A-31R-A28V-07",25,"ucs-tumor",0.293680362944421
"TCGA-NA-A4QV-01A-11R-A28V-07",5,"ucs-tumor",0.0451719057974824
"TCGA-NA-A4QW-01A-11R-A28V-07",15,"ucs-tumor",0.444945042055854
"TCGA-NA-A4QX-01A-11R-A28V-07",37,"ucs-tumor",1.08493234432983
"TCGA-NA-A4QY-01A-11R-A28V-07",25,"ucs-tumor",0.646771059514959
"TCGA-NA-A4R0-01A-11R-A28V-07",9,"ucs-tumor",0.068374144855183
"TCGA-NA-A4R1-01A-11R-A28V-07",33,"ucs-tumor",1.64285576263066
"TCGA-NA-A5I1-01A-21R-A28V-07",13,"ucs-tumor",0.0458771674731005
"TCGA-NC-A5HD-01A-11R-A26W-07",39,"lusc-tumor",1.16884466870162
"TCGA-NC-A5HE-01A-11R-A26W-07",29,"lusc-tumor",0.277308218218898
"TCGA-NC-A5HF-01A-11R-A26W-07",41,"lusc-tumor",0.986256587480665
"TCGA-NC-A5HG-01A-11R-A26W-07",41,"lusc-tumor",0.609167238194798
"TCGA-NC-A5HH-01A-11R-A26W-07",29,"lusc-tumor",1.18900643868067
"TCGA-NC-A5HI-01A-11R-A26W-07",31,"lusc-tumor",0.546415652407107
"TCGA-NC-A5HJ-01A-11R-A26W-07",29,"lusc-tumor",0.391891924638985
"TCGA-NC-A5HK-01A-11R-A26W-07",27,"lusc-tumor",0.314125023818854
"TCGA-NC-A5HL-01A-11R-A26W-07",35,"lusc-tumor",0.847690235942733
"TCGA-NC-A5HM-01A-12R-A26W-07",39,"lusc-tumor",1.13990523764963
"TCGA-NC-A5HN-01A-11R-A26W-07",39,"lusc-tumor",0.969752426465974
"TCGA-NC-A5HP-01A-11R-A26W-07",27,"lusc-tumor",0.278710610436185
"TCGA-NC-A5HQ-01A-11R-A26W-07",35,"lusc-tumor",0.445869593683802
"TCGA-NC-A5HR-01A-21R-A26W-07",25,"lusc-tumor",0.582012775509599
"TCGA-NC-A5HT-01A-11R-A26W-07",29,"lusc-tumor",0.55749542425946
"TCGA-ND-A4WA-01A-12R-A28V-07",5,"ucs-tumor",-0.0757457467371079
"TCGA-ND-A4WC-01A-21R-A28V-07",41,"ucs-tumor",1.21212766454877
"TCGA-ND-A4WF-01A-11R-A28V-07",27,"ucs-tumor",0.868403707934588
"TCGA-NF-A4WU-01A-11R-A28V-07",15,"ucs-tumor",0.0511848095013901
"TCGA-NF-A4WX-01A-11R-A28V-07",17,"ucs-tumor",0.420016773615573
"TCGA-NF-A4X2-01A-11R-A28V-07",37,"ucs-tumor",1.14716650431304
"TCGA-NF-A5CP-01A-12R-A28V-07",31,"ucs-tumor",0.606251878882378
"TCGA-NG-A4VU-01A-11R-A28V-07",27,"ucs-tumor",0.629314420152491
"TCGA-NG-A4VW-01A-11R-A28V-07",19,"ucs-tumor",0.176444359671881
"TCGA-NH-A50T-01A-11R-A28H-07",25,"coad-tumor",0.183931734573917
"TCGA-NH-A50U-01A-33R-A37K-07",9,"coad-tumor",-0.0885710172720477
"TCGA-NH-A50V-01A-11R-A28H-07",7,"coad-tumor",-0.192597629455881
"TCGA-NH-A5IV-01A-42R-A37K-07",1,"coad-tumor",-0.149028426175116
"TCGA-NH-A6GA-01A-11R-A37K-07",-3,"coad-tumor",-0.205996314032605
"TCGA-NH-A6GB-01A-11R-A37K-07",21,"coad-tumor",0.276875293656063
"TCGA-NH-A6GC-01A-12R-A41B-07",-11,"coad-tumor",-0.330779636858452
"TCGA-NH-A8F7-01A-11R-A41B-07",-9,"coad-tumor",-0.280428931120709
"TCGA-NH-A8F8-01A-72R-A41B-07",1,"coad-tumor",-0.120731863838991
"TCGA-NI-A4U2-01A-11R-A28V-07",-17,"lihc-tumor",-0.339550425071622
"TCGA-NI-A8LF-01A-11R-A36F-07",-19,"lihc-tumor",-0.396862400093946
"TCGA-NJ-A4YF-01A-12R-A262-07",23,"luad-tumor",0.471925278484905
"TCGA-NJ-A4YG-01A-22R-A262-07",-19,"luad-tumor",-0.373035848180264
"TCGA-NJ-A4YI-01A-11R-A262-07",-23,"luad-tumor",-0.406701692608386
"TCGA-NJ-A4YP-01A-11R-A262-07",13,"luad-tumor",-0.158667191186086
"TCGA-NJ-A4YQ-01A-11R-A262-07",7,"luad-tumor",0.09392283718358
"TCGA-NJ-A55A-01A-11R-A262-07",-35,"luad-tumor",-0.488711020607356
"TCGA-NJ-A55O-01A-11R-A262-07",3,"luad-tumor",-0.18023369665132
"TCGA-NJ-A55R-01A-11R-A262-07",15,"luad-tumor",-0.00149232865145642
"TCGA-NJ-A7XG-01A-12R-A39D-07",-17,"luad-tumor",-0.385545650264146
"TCGA-NK-A5CR-01A-11R-A26W-07",35,"lusc-tumor",0.664290042447212
"TCGA-NK-A5CT-01A-31R-A26W-07",39,"lusc-tumor",1.03340235750106
"TCGA-NK-A5CX-01A-11R-A26W-07",37,"lusc-tumor",0.645358047547036
"TCGA-NK-A5D1-01A-11R-A26W-07",37,"lusc-tumor",1.24302278257239
"TCGA-NK-A7XE-01A-12R-A405-07",27,"lusc-tumor",0.665681594795143
"TCGA-O1-A52J-01A-11R-A262-07",-13,"luad-tumor",-0.257376881440686
"TCGA-O2-A52N-01A-11R-A26W-07",35,"lusc-tumor",1.14903116412065
"TCGA-O2-A52Q-01A-11R-A26W-07",43,"lusc-tumor",1.27040763789653
"TCGA-O2-A52S-01A-11R-A262-07",29,"lusc-tumor",0.463845976267365
"TCGA-O2-A52V-01A-31R-A262-07",45,"lusc-tumor",0.785914579766614
"TCGA-O2-A52W-01A-11R-A26W-07",35,"lusc-tumor",0.758858525960962
"TCGA-O2-A5IB-01A-11R-A27Q-07",21,"lusc-tumor",0.465927228842077
"TCGA-O8-A75V-01A-11R-A32O-07",-15,"lihc-tumor",-0.268172834606507
"TCGA-O9-A75Z-01A-11R-A33Z-07",-21,"kirp-tumor",-0.383146879619781
"TCGA-OK-A5Q2-01A-11R-A27Q-07",-9,"brca-tumor",-0.163924571772858
"TCGA-OL-A5D6-01A-21R-A27Q-07",7,"brca-tumor",-0.0212485959376517
"TCGA-OL-A5D7-01A-11R-A27Q-07",17,"brca-tumor",0.419414965358661
"TCGA-OL-A5D8-01A-11R-A27Q-07",-13,"brca-tumor",-0.220530669735741
"TCGA-OL-A5DA-01A-11R-A27Q-07",-17,"brca-tumor",-0.319755244664168
"TCGA-OL-A5RU-01A-11R-A28M-07",-25,"brca-tumor",-0.287842143375564
"TCGA-OL-A5RV-01A-12R-A28M-07",-19,"brca-tumor",-0.325800657979962
"TCGA-OL-A5RX-01A-11R-A28M-07",-21,"brca-tumor",-0.351415742545787
"TCGA-OL-A5RY-01A-21R-A28M-07",23,"brca-tumor",0.196183889875759
"TCGA-OL-A5RZ-01A-11R-A28M-07",7,"brca-tumor",-0.0206312981592265
"TCGA-OL-A66H-01A-11R-A29R-07",9,"brca-tumor",-0.147537368334018
"TCGA-OL-A66I-01A-21R-A29R-07",15,"brca-tumor",0.290409529292743
"TCGA-OL-A66J-01A-11R-A29R-07",-13,"brca-tumor",-0.297872440239406
"TCGA-OL-A66K-01A-11R-A29R-07",-17,"brca-tumor",-0.415332509243293
"TCGA-OL-A6VO-01A-12R-A33J-07",25,"brca-tumor",0.507584293176374
"TCGA-OL-A6VQ-01A-12R-A41B-07",-19,"brca-tumor",-0.363409921691079
"TCGA-OL-A6VR-01A-32R-A33J-07",-13,"brca-tumor",-0.158412422273231
"TCGA-OL-A97C-01A-32R-A41B-07",23,"brca-tumor",0.230128546702507
"TCGA-P3-A5QA-01A-11R-A28V-07",37,"hnsc-tumor",1.09776536906329
"TCGA-P3-A5QE-01A-11R-A28V-07",13,"hnsc-tumor",0.0922427261829113
"TCGA-P3-A6SX-01A-11R-A34R-07",39,"hnsc-tumor",0.852371102018297
"TCGA-P3-A6T0-01A-12R-A34R-07",37,"hnsc-tumor",1.09357494635697
"TCGA-P3-A6T2-01A-11R-A34R-07",31,"hnsc-tumor",1.03081296760737
"TCGA-P3-A6T3-01A-11R-A34R-07",37,"hnsc-tumor",1.3137268925175
"TCGA-P3-A6T4-01A-11R-A34R-07",21,"hnsc-tumor",0.40493646553346
"TCGA-P3-A6T5-01A-11R-A34R-07",31,"hnsc-tumor",0.915359990856217
"TCGA-P3-A6T7-01A-11R-A34R-07",33,"hnsc-tumor",0.801620439515505
"TCGA-P3-A6T8-01A-11R-A34R-07",31,"hnsc-tumor",0.640739752728215
"TCGA-P4-A5E7-01A-31R-A28H-07",5,"kirp-tumor",0.129452699033997
"TCGA-P4-A5E8-01A-11R-A28H-07",21,"kirp-tumor",0.340199148383671
"TCGA-P4-A5EB-01A-11R-A28H-07",-7,"kirp-tumor",-0.0323727198957266
"TCGA-P4-A5ED-11A-11R-A28H-07",-9,"kirp",-0.325553338637313
"TCGA-P4-AAVK-01A-11R-A42S-07",1,"kirp-tumor",0.139673142947129
"TCGA-P4-AAVM-01A-11R-A42S-07",-3,"kirp-tumor",-0.13500430651155
"TCGA-P4-AAVO-01A-11R-A42S-07",-3,"kirp-tumor",-0.059456566108797
"TCGA-PD-A5DF-01A-11R-A27V-07",-3,"lihc-tumor",-0.207731587133026
"TCGA-PE-A5DC-01A-12R-A27Q-07",3,"brca-tumor",-0.0281320288315309
"TCGA-PE-A5DD-01A-12R-A27Q-07",-15,"brca-tumor",-0.347370377366335
"TCGA-PE-A5DE-01A-11R-A27Q-07",-3,"brca-tumor",-0.224769761170067
"TCGA-PG-A5BC-01A-12R-A27V-07",25,"ucec-tumor",0.367237451795443
"TCGA-PG-A7D5-01A-11R-A34R-07",17,"ucec-tumor",0.136406918354413
"TCGA-PG-A914-01A-11R-A37O-07",15,"ucec-tumor",0.176912103843903
"TCGA-PG-A915-01A-11R-A37O-07",21,"ucec-tumor",0.218969805201263
"TCGA-PG-A916-01A-11R-A37O-07",5,"ucec-tumor",-0.0767776729467248
"TCGA-PG-A917-01A-31R-A37O-07",11,"ucec-tumor",-0.0610793496035211
"TCGA-PJ-A5Z8-01A-11R-A28H-07",-17,"kirp-tumor",-0.223605066409167
"TCGA-PJ-A5Z9-01A-11R-A28H-07",-5,"kirp-tumor",-0.0817250661118166
"TCGA-PL-A8LV-01A-21R-A41B-07",17,"brca-tumor",0.369092361038455
"TCGA-PL-A8LX-01A-11R-A41B-07",-21,"brca-tumor",-0.350403065312644
"TCGA-PL-A8LZ-01A-31R-A36F-07",3,"brca-tumor",0.0185741013475666
"TCGA-PN-A8MA-01A-11R-A36F-07",1,"cesc-tumor",0.108152998251024
"TCGA-PQ-A6FI-01A-11R-A31N-07",37,"blca-tumor",1.37561875617209
"TCGA-Q1-A5R1-01A-11R-A28H-07",1,"cesc-tumor",-0.124879074060114
"TCGA-Q1-A6DT-01A-11R-A32P-07",33,"cesc-tumor",0.997939249426354
"TCGA-Q1-A6DV-01A-11R-A32P-07",1,"cesc-tumor",0.0666540759894675
"TCGA-Q1-A6DW-01A-11R-A32P-07",33,"cesc-tumor",0.687533882856064
"TCGA-Q1-A73O-01A-11R-A32P-07",33,"cesc-tumor",1.23865298888046
"TCGA-Q1-A73P-01A-11R-A32P-07",-1,"cesc-tumor",-0.196335070479628
"TCGA-Q1-A73Q-01A-21R-A32P-07",37,"cesc-tumor",0.755533046102563
"TCGA-Q1-A73R-01A-11R-A33Z-07",3,"cesc-tumor",0.0712843952551155
"TCGA-Q1-A73S-01A-11R-A33Z-07",23,"cesc-tumor",0.479851417209492
"TCGA-Q9-A6FU-01A-11R-A31P-31",23,"esca-tumor",0.883723348958685
"TCGA-Q9-A6FW-01A-31R-A31P-31",23,"esca-tumor",0.162646028602521
"TCGA-QA-A7B7-01A-11R-A32O-07",-3,"lihc-tumor",-0.115299006994026
"TCGA-QD-A8IV-01A-11R-A39I-07",-31,"thca-tumor",-0.560732343656737
"TCGA-QF-A5YS-01A-11R-A31O-07",1,"ucec-tumor",-0.136122475417888
"TCGA-QG-A5YV-01A-11R-A28H-07",23,"coad-tumor",0.0819599038473139
"TCGA-QG-A5YW-01A-11R-A28H-07",13,"coad-tumor",-0.0523395491617735
"TCGA-QG-A5YX-01A-11R-A28H-07",17,"coad-tumor",0.0392271771148239
"TCGA-QG-A5Z1-01A-11R-A28H-07",-1,"coad-tumor",-0.235646720206897
"TCGA-QG-A5Z2-01A-11R-A28H-07",11,"coad-tumor",-0.167206233080498
"TCGA-QK-A64Z-01A-11R-A30B-07",25,"hnsc-tumor",0.448327976292738
"TCGA-QK-A652-01A-11R-A30B-07",15,"hnsc-tumor",0.24007450059403
"TCGA-QK-A6IF-01A-11R-A31N-07",3,"hnsc-tumor",-0.0858660527743903
"TCGA-QK-A6V9-01A-11R-A34R-07",25,"hnsc-tumor",0.674585809902922
"TCGA-QK-A6VB-01A-12R-A34R-07",29,"hnsc-tumor",0.563393115465008
"TCGA-QK-A6VC-01A-23R-A34R-07",31,"hnsc-tumor",0.58756569330484
"TCGA-QK-A8Z7-01A-11R-A39I-07",15,"hnsc-tumor",0.751688601840096
"TCGA-QK-A8Z8-01A-11R-A39I-07",31,"hnsc-tumor",0.703896370229903
"TCGA-QK-A8Z9-01B-11R-A39I-07",21,"hnsc-tumor",0.651814396927467
"TCGA-QK-A8ZA-01A-11R-A39I-07",33,"hnsc-tumor",0.483921087392971
"TCGA-QK-A8ZB-01A-11R-A39I-07",33,"hnsc-tumor",0.713821700869435
"TCGA-QK-AA3J-01A-11R-A39I-07",-1,"hnsc-tumor",-0.124603909662704
"TCGA-QL-A97D-01A-12R-A41B-07",1,"coad-tumor",-0.136233080999196
"TCGA-QN-A5NN-01A-11R-A28V-07",31,"ucs-tumor",0.644432823195605
"TCGA-QS-A744-01A-11R-A34R-07",27,"ucec-tumor",0.20748430201377
"TCGA-QU-A6IP-01A-11R-A31N-07",-23,"prad-tumor",-0.434823979626376
"TCGA-R3-A69X-01A-22R-A30C-07",21,"blca-tumor",0.100102190516569
"TCGA-R5-A7O7-01A-11R-A33Y-31",17,"stad-tumor",0.457839515191647
"TCGA-R5-A7ZE-01B-11R-A354-31",35,"stad-tumor",0.474404066912493
"TCGA-R5-A7ZF-01A-11R-A354-31",15,"stad-tumor",0.677406440671474
"TCGA-R5-A7ZR-01A-11R-A354-31",11,"stad-tumor",0.0989436843766222
"TCGA-R5-A805-01A-11R-A36D-31",11,"stad-tumor",0.00972464809424132
"TCGA-R6-A6DN-01B-11R-A31P-31",29,"esca-tumor",1.26731345162999
"TCGA-R6-A6DQ-01B-11R-A31P-31",29,"esca-tumor",0.539886369787179
"TCGA-R6-A6KZ-01A-11R-A31P-31",25,"esca-tumor",0.463264845202147
"TCGA-R6-A6L4-01A-11R-A31P-31",27,"esca-tumor",0.394483963293271
"TCGA-R6-A6L6-01B-11R-A336-31",29,"esca-tumor",0.699432928029478
"TCGA-R6-A6XG-01B-11R-A336-31",21,"esca-tumor",0.369138977997936
"TCGA-R6-A6XQ-01B-11R-A336-31",19,"esca-tumor",0.591159270256445
"TCGA-R6-A6Y0-01B-11R-A336-31",19,"esca-tumor",0.325609359172732
"TCGA-R6-A6Y2-01B-11R-A336-31",27,"esca-tumor",0.490589576326286
"TCGA-R6-A8W5-01B-11R-A37I-31",29,"esca-tumor",0.918800172724952
"TCGA-R6-A8W8-01B-11R-A37I-31",23,"esca-tumor",0.188169958060449
"TCGA-R6-A8WC-01A-11R-A37I-31",33,"esca-tumor",0.691842721697662
"TCGA-R6-A8WG-01A-11R-A37I-31",19,"esca-tumor",0.927988056238979
"TCGA-RA-A741-01A-11R-A33Z-07",19,"cesc-tumor",0.0667953533016166
"TCGA-RC-A6M3-01A-11R-A32O-07",21,"lihc-tumor",0.298956862544817
"TCGA-RC-A6M4-01A-11R-A32O-07",-19,"lihc-tumor",-0.432385401956849
"TCGA-RC-A6M5-01A-11R-A32O-07",-7,"lihc-tumor",-0.177017933714437
"TCGA-RC-A6M6-01A-11R-A32O-07",15,"lihc-tumor",0.0942526588236187
"TCGA-RC-A7S9-01A-11R-A33R-07",-9,"lihc-tumor",-0.346103905111011
"TCGA-RC-A7SB-01A-21R-A352-07",-13,"lihc-tumor",-0.288827906421938
"TCGA-RC-A7SF-01A-11R-A352-07",-17,"lihc-tumor",-0.235190182508501
"TCGA-RC-A7SK-01A-11R-A352-07",-23,"lihc-tumor",-0.383108936892403
"TCGA-RD-A7BT-01A-11R-A33Y-31",7,"stad-tumor",0.0953558651737661
"TCGA-RD-A7BW-01A-11R-A32D-31",-13,"stad-tumor",-0.318602406275794
"TCGA-RD-A8MV-01A-11R-A36D-31",-5,"stad-tumor",-0.257285338050249
"TCGA-RD-A8MW-01A-11R-A36D-31",21,"stad-tumor",0.149083294712736
"TCGA-RD-A8N0-01A-12R-A36D-31",-29,"stad-tumor",-0.436257298830105
"TCGA-RD-A8N1-01A-12R-A36D-31",-7,"stad-tumor",-0.321493949581418
"TCGA-RD-A8N2-01A-12R-A36D-31",-31,"stad-tumor",-0.241527874005642
"TCGA-RD-A8N4-01A-21R-A36D-31",-23,"stad-tumor",-0.243020501188631
"TCGA-RD-A8N5-01A-12R-A36D-31",7,"stad-tumor",-0.214746834663019
"TCGA-RD-A8N6-01A-11R-A36D-31",-1,"stad-tumor",-0.183120470817042
"TCGA-RD-A8N9-01A-12R-A39E-31",-7,"stad-tumor",-0.329183789587291
"TCGA-RD-A8NB-01A-12R-A39E-31",9,"stad-tumor",-0.0972594162810329
"TCGA-RE-A7BO-01A-11R-A336-31",33,"esca-tumor",0.686745792323193
"TCGA-RG-A7D4-01A-12R-A33R-07",1,"lihc-tumor",-0.161178825618968
"TCGA-RS-A6TO-01A-32R-A34R-07",39,"hnsc-tumor",0.826036747460041
"TCGA-RS-A6TP-01A-12R-A34R-07",27,"hnsc-tumor",0.678544609260828
"TCGA-RU-A8FL-01A-11R-A37K-07",5,"coad-tumor",0.0777857618360719
"TCGA-S2-AA1A-01A-12R-A39D-07",-19,"luad-tumor",-0.352872108939067
"TCGA-S3-A6ZF-01A-32R-A32P-07",-7,"brca-tumor",-0.0723395045846235
"TCGA-S3-A6ZG-01A-22R-A32P-07",-23,"brca-tumor",-0.284199498737678
"TCGA-S3-A6ZH-01A-22R-A32P-07",-3,"brca-tumor",-0.193440510014099
"TCGA-S3-AA0Z-01A-11R-A41B-07",-11,"brca-tumor",-0.0648395498707156
"TCGA-S3-AA10-01A-21R-A41B-07",17,"brca-tumor",0.552103597075658
"TCGA-S3-AA11-01A-31R-A41B-07",-7,"brca-tumor",-0.281795542201795
"TCGA-S3-AA12-01A-11R-A41B-07",-1,"brca-tumor",-0.144556436649895
"TCGA-S3-AA14-01A-11R-A41B-07",-7,"brca-tumor",-0.27531180098661
"TCGA-S3-AA15-01A-11R-A41B-07",9,"brca-tumor",-0.00366994994703457
"TCGA-S3-AA17-01A-11R-A41B-07",-7,"brca-tumor",-0.255956836944265
"TCGA-S8-A6BV-01A-21R-A31P-31",27,"esca-tumor",0.237759446859872
"TCGA-S8-A6BW-01A-11R-A31P-31",29,"esca-tumor",0.583349582970744
"TCGA-SJ-A6ZI-01A-12R-A34R-07",33,"ucec-tumor",0.532802669196406
"TCGA-SL-A6J9-01A-11R-A31O-07",23,"ucec-tumor",0.385792547855115
"TCGA-SL-A6JA-01A-11R-A31O-07",11,"ucec-tumor",0.0671316346264781
"TCGA-SS-A7HO-01A-21R-A37K-07",-5,"coad-tumor",-0.169707129413653
"TCGA-SU-A7E7-01A-22R-A33R-07",-21,"prad-tumor",-0.453150415389848
"TCGA-SX-A71S-01A-11R-A33Z-07",-27,"kirp-tumor",-0.490178313897303
"TCGA-SX-A71U-01A-12R-A33Z-07",-1,"kirp-tumor",-0.0549849272960086
"TCGA-SX-A71V-01A-11R-A33Z-07",-9,"kirp-tumor",-0.177718576426398
"TCGA-SX-A71W-01A-12R-A355-07",5,"kirp-tumor",-0.0336673127835644
"TCGA-SX-A7SL-01A-11R-A355-07",-3,"kirp-tumor",-0.0944019195473313
"TCGA-SX-A7SM-01A-11R-A355-07",1,"kirp-tumor",-0.0259519039969849
"TCGA-SX-A7SN-01A-11R-A355-07",-3,"kirp-tumor",-0.134301010126405
"TCGA-SX-A7SO-01A-11R-A355-07",-21,"kirp-tumor",-0.380424567096041
"TCGA-SX-A7SP-01A-11R-A355-07",1,"kirp-tumor",-0.0747505719009932
"TCGA-SX-A7SQ-01A-12R-A36F-07",7,"kirp-tumor",-0.0727314708336611
"TCGA-SX-A7SR-01A-12R-A36F-07",-9,"kirp-tumor",-0.219076595055717
"TCGA-SX-A7SU-01A-11R-A36F-07",-25,"kirp-tumor",-0.500826216146662
"TCGA-SY-A9G0-01A-12R-A38B-07",5,"blca-tumor",-0.198715434966094
"TCGA-SY-A9G5-01A-11R-A38B-07",23,"blca-tumor",0.113224851140066
"TCGA-T1-A6J8-01A-11R-A32O-07",-19,"lihc-tumor",-0.33969986829197
"TCGA-T2-A6WX-01A-12R-A34R-07",37,"hnsc-tumor",0.875289469335128
"TCGA-T2-A6X0-01A-11R-A34R-07",31,"hnsc-tumor",0.715979056834021
"TCGA-T2-A6X2-01A-12R-A34R-07",31,"hnsc-tumor",0.7636691491676
"TCGA-T3-A92M-01A-31R-A39I-07",37,"hnsc-tumor",0.570801000813094
"TCGA-T3-A92N-01A-11R-A39I-07",41,"hnsc-tumor",1.22042914323875
"TCGA-T7-A92I-01A-11R-A37O-07",-19,"kirc-tumor",-0.387036428502267
"TCGA-T9-A92H-01A-11R-A37K-07",33,"coad-tumor",0.221029649423246
"TCGA-TK-A8OK-01A-22R-A36G-07",-21,"prad-tumor",-0.375424125315845
"TCGA-TN-A7HJ-01A-12R-A34R-07",37,"hnsc-tumor",0.669776519616963
"TCGA-TP-A8TT-01A-12R-A41O-07",-25,"prad-tumor",-0.434165161057591
"TCGA-TP-A8TV-01A-11R-A41O-07",-23,"prad-tumor",-0.347357448311797
"TCGA-UB-A7MA-01A-11R-A33R-07",-7,"lihc-tumor",-0.349093763141631
"TCGA-UB-A7MB-01A-11R-A33R-07",-1,"lihc-tumor",-0.198119230144718
"TCGA-UB-A7MC-01A-11R-A33R-07",-15,"lihc-tumor",-0.436850016013008
"TCGA-UB-A7MD-01A-12R-A352-07",-3,"lihc-tumor",-0.159657257156098
"TCGA-UB-A7ME-01A-11R-A33J-07",-15,"lihc-tumor",-0.306397459785139
"TCGA-UB-A7MF-01A-11R-A33J-07",11,"lihc-tumor",-0.115113872958406
"TCGA-UB-AA0U-01A-11R-A38B-07",-11,"lihc-tumor",-0.354455503978005
"TCGA-UB-AA0V-01A-11R-A38B-07",-21,"lihc-tumor",-0.489362752338932
"TCGA-UC-A7PD-01A-11R-A352-07",39,"cesc-tumor",0.920655313237587
"TCGA-UC-A7PF-01A-11R-A352-07",23,"cesc-tumor",0.32762355541269
"TCGA-UC-A7PG-01A-11R-A42S-07",33,"cesc-tumor",0.563521651015721
"TCGA-UC-A7PI-01A-11R-A42S-07",-7,"cesc-tumor",-0.224300767564144
"TCGA-UF-A718-01A-22R-A34R-07",43,"hnsc-tumor",1.09872193769554
"TCGA-UF-A719-01A-12R-A34R-07",15,"hnsc-tumor",0.164018066590236
"TCGA-UF-A71A-01A-22R-A34R-07",35,"hnsc-tumor",0.47472222411971
"TCGA-UF-A71B-01A-12R-A34R-07",35,"hnsc-tumor",0.653542625041792
"TCGA-UF-A71D-01A-12R-A34R-07",23,"hnsc-tumor",0.350388426662798
"TCGA-UF-A71E-01A-31R-A34R-07",33,"hnsc-tumor",0.561918770399283
"TCGA-UF-A7J9-01A-12R-A34R-07",37,"hnsc-tumor",0.464022321043743
"TCGA-UF-A7JA-01A-12R-A34R-07",39,"hnsc-tumor",0.941825655312362
"TCGA-UF-A7JC-01A-21R-A34R-07",33,"hnsc-tumor",0.830007918187978
"TCGA-UF-A7JD-01A-11R-A34R-07",43,"hnsc-tumor",0.676183388374345
"TCGA-UF-A7JH-01A-21R-A34R-07",43,"hnsc-tumor",1.17143235168587
"TCGA-UF-A7JJ-01A-11R-A34R-07",33,"hnsc-tumor",0.530122326169014
"TCGA-UF-A7JK-01A-11R-A34R-07",35,"hnsc-tumor",1.34039415669372
"TCGA-UF-A7JO-01A-11R-A34R-07",35,"hnsc-tumor",0.790625693079284
"TCGA-UF-A7JV-01A-11R-A34R-07",43,"hnsc-tumor",0.856754237714115
"TCGA-UN-AAZ9-01A-11R-A38C-07",-5,"kirp-tumor",-0.131303567063193
"TCGA-UY-A78K-01A-11R-A33J-07",1,"blca-tumor",0.0753015586150061
"TCGA-UY-A78L-01A-12R-A33J-07",43,"blca-tumor",1.22224210167977
"TCGA-UY-A78N-01A-12R-A33J-07",19,"blca-tumor",0.471037744858614
"TCGA-UY-A78O-01A-12R-A33J-07",7,"blca-tumor",-0.081158311728432
"TCGA-UY-A78P-01A-12R-A36F-07",33,"blca-tumor",0.515647464917237
